Date;Time;Severity;From;Line;Message
2016/10/21;12:12:23.113;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:12:35.852;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/21;12:12:40.852;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:12:40.863;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.72:65000): C,C03"
2016/10/21;12:12:45.863;ERROR;his-proc.cpp;63;"Excepcion: LINUX(ERROR: 11). recvfrom: Resource temporarily unavailable. Local=65002, Remoto:65000"
2016/10/21;12:12:53.463;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:13:23.829;DEBUG;cfg-proc.cpp;428;"Chequeando Configuracion en: 192.168.0.212..."
2016/10/21;12:13:27.837;DEBUG;ftp-client.cpp;272;"Ftp-Client::Login => "
2016/10/21;12:13:27.946;DEBUG;ftp-client.cpp;109;"FTP-READ : 220 Microsoft FTP Service"
2016/10/21;12:13:27.951;DEBUG;ftp-client.cpp;278;"Ftp-Client::Login => USER"
2016/10/21;12:13:27.959;DEBUG;ftp-client.cpp;133;"FTP-WRITE: USER nucleocc"
2016/10/21;12:13:27.965;DEBUG;ftp-client.cpp;109;"FTP-READ : 331 Password required for nucleocc."
2016/10/21;12:13:27.970;DEBUG;ftp-client.cpp;284;"Ftp-Client::Login => PASS"
2016/10/21;12:13:27.977;DEBUG;ftp-client.cpp;133;"FTP-WRITE: PASS nucleo"
2016/10/21;12:13:28.225;DEBUG;ftp-client.cpp;109;"FTP-READ : 230 User logged in."
2016/10/21;12:13:28.231;DEBUG;ftp-client.cpp;290;"Ftp-Client::Login-END"
2016/10/21;12:13:28.241;INFO;ftp-client.cpp;18;"SupervisedFile (./ug5kser.map). FTP Log In (nucleocc,nucleo)"
2016/10/21;12:13:28.246;DEBUG;ftp-client.cpp;133;"FTP-WRITE: TYPE I"
2016/10/21;12:13:28.253;DEBUG;ftp-client.cpp;109;"FTP-READ : 200 Type set to I."
2016/10/21;12:13:28.257;DEBUG;ftp-client.cpp;133;"FTP-WRITE: PORT 192,168,0,215,177,66"
2016/10/21;12:13:28.264;DEBUG;ftp-client.cpp;109;"FTP-READ : 200 PORT command successful."
2016/10/21;12:13:28.269;DEBUG;ftp-client.cpp;133;"FTP-WRITE: STOR ./ug5kser.map"
2016/10/21;12:13:28.272;DEBUG;ftp-client.cpp;109;"FTP-READ : 125 Data connection already open; Transfer starting."
2016/10/21;12:13:28.275;DEBUG;ftp-client.cpp;207;"FTP-SENDING : ./ug5kser.map"
2016/10/21;12:13:28.781;DEBUG;ftp-client.cpp;221;"FTP-SENT : ./ug5kser.map"
2016/10/21;12:13:28.803;DEBUG;ftp-client.cpp;109;"FTP-READ : 226 Transfer complete."
2016/10/21;12:13:28.815;INFO;ftp-client.cpp;20;"SupervisedFile (./ug5kser.map). FTP SENT..."
2016/10/21;12:13:28.823;DEBUG;ftp-client.cpp;133;"FTP-WRITE: QUIT"
2016/10/21;12:13:28.831;DEBUG;ftp-client.cpp;109;"FTP-READ : 221 Goodbye."
2016/10/21;12:13:35.879;DEBUG;his-proc.cpp;39;"TO-SNMP-SERVICE (192.168.0.71:65000): C,C03"
2016/10/21;12:13:40.229;ERROR;uv5ki-gw-cfg.cpp;149;"Recibida Signal 28. de PID=0, Code: 128, UID: 0."
